Date,Long,Short,Cash,Total,NVDA_Position,NVDA_Equity,NVDA_Benchmark_Equity,SOFI_Position,SOFI_Equity,SOFI_Benchmark_Equity,AMZN_Position,AMZN_Equity,AMZN_Benchmark_Equity,XOM_Position,XOM_Equity,XOM_Benchmark_Equity,TSLA_Position,TSLA_Equity,TSLA_Benchmark_Equity,BA_Position,BA_Equity,BA_Benchmark_Equity,CAT_Position,CAT_Equity,CAT_Benchmark_Equity,WMT_Position,WMT_Equity,WMT_Benchmark_Equity,CVX_Position,CVX_Equity,CVX_Benchmark_Equity,UNH_Position,UNH_Equity,UNH_Benchmark_Equity,Benchmark_Equity
2024-05-09,34442.81982224055,1928.1882603544968,13628.991917404957,54589.97900517056,1.0,5661.913763514304,5393.557423632405,1.0,5815.08606233856,3926.5851628685236,1.0,5332.465452286149,5316.462762990937,0.2072488103034562,5550.962421636436,5595.238321117575,-0.3333333333333333,5687.275894336337,4243.239284178563,1.0,5099.794343358348,4531.250000000001,0.6813151541446529,5454.410411626085,5262.417206705098,1.0,5276.821979164519,5214.107848200668,1.0,5289.494682314388,5413.585830832796,-0.05230431873756608,5421.753994595427,5219.90692593839,50116.35076646496
2024-05-10,38050.109523413135,1928.1882603544968,10021.70221623237,54505.611643466604,1.0,5734.0685612759735,5462.292318117374,1.0,5716.246165710416,3859.8444014354163,1.0,5275.623219340399,5259.7911131649125,0.6565160574763174,5546.256526525245,5572.562830702803,-0.3333333333333333,5724.809612800418,4156.879236548204,1.0,5022.699366532578,4462.749862500001,0.953505847206309,5486.1004454222375,5307.444792496917,1.0,5280.314303963413,5217.558667313815,1.0,5301.323469829791,5425.692120816114,-0.05230431873756608,5418.169972066134,5279.412565724698,50004.227908820256
2024-05-13,39663.28659816911,1666.6666666666665,8670.046735164227,54505.611643466604,1.0,5734.0685612759735,5493.957072287923,1.0,5716.246165710416,3954.393946113041,1.0,5275.623219340399,5234.261195258033,0.775434687715469,5546.256526525245,5570.200892920675,-0.3333333333333333,5724.809612800418,4241.265295818987,1.0,5022.699366532578,4461.00006,0.9632516779081652,5486.1004454222375,5335.718045490554,1.0,5280.314303963413,5211.519651927935,1.0,5301.323469829791,5383.483417505399,0.19397095401018705,5418.169972066134,5268.396640636175,50154.19621795872
2024-05-14,39935.0458737004,0.0,10064.954126299603,54879.8339859634,1.0,5794.771104236135,5552.117724124921,1.0,6005.676069294587,4154.616229300015,1.0,5289.761674110509,5248.288801492837,0.775434687715469,5607.639419346572,5649.996956241796,0.05435185510625834,5659.224577386263,4380.921921281848,1.0,5088.002116444616,4518.999862500001,0.9632516779081652,5508.320063914395,5358.15657719987,1.0,5232.240119397362,5164.071802577692,1.0,5271.6794466725305,5353.379971072921,0.19397095401018705,5422.519395160423,5290.42849185474,50670.97833764665
2024-05-15,40520.04408384259,0.0,9479.955916157407,54830.576554964646,0.5590366855742892,6002.442972644771,5751.093428368154,1.0,5844.881678325161,4043.3816274676765,1.0,5259.2225609086345,5217.989121526277,0.775434687715469,5641.2005417512455,5693.691321382151,0.6123148115604082,5651.923273508014,4293.081474910429,1.0,4981.885096115911,4424.7501375,0.9632516779081652,5535.868245442504,5385.981502310451,1.0,5229.618427073272,5161.48426701034,1.0,5253.6358336811,5335.056718042981,0.19397095401018705,5429.897925514033,5328.210909740718,50634.72050825917
2024-05-16,41821.306059278446,0.0,8178.693940721558,55070.37932063153,1.0,5992.816412373579,5734.623582019703,1.0,5724.285693551591,3959.9555435850766,1.0,5192.489037427568,5151.778803264871,0.775434687715469,5614.968437374574,5659.600040430149,1.0,5668.787855382082,4314.054402331391,1.0,5149.927692182582,4574.0001675,0.9099519513695722,5397.700125144909,5246.559991124278,0.48490361876046034,5594.983367976895,5522.089045444741,1.0,5297.087359315926,5379.181655721592,0.19397095401018705,5437.333339901828,5366.50887458977,50908.352106011575
2024-05-17,45007.633000399655,0.0,4992.366999600345,55479.12491422406,1.0,5873.415638767004,5620.367038031154,1.0,5852.921589661325,4048.9434902344915,1.0,5222.745104420327,5181.797656165653,0.9289905079925789,5680.097438747071,5744.587351845048,1.0,5753.73571314233,4378.7013231702595,1.0,5205.941603763576,4623.749922500001,0.9632516779081652,5475.307648092489,5329.584131316695,0.915313460169,5621.89507553029,5577.301154127558,1.0,5349.0422668097435,5431.9417607298565,0.19397095401018705,5444.022835289906,5401.100113068452,51338.07394118916
2024-05-20,43859.69691586268,132.82469118123612,6007.478392956081,55479.12491422406,1.0,5873.415638767004,5760.210002249077,1.0,5852.921589661325,3998.8877865122713,1.0,5222.745104420327,5149.2535087021415,0.8280186329995316,5680.097438747071,5698.012391823536,1.0,5753.73571314233,4316.768590061497,1.0,5205.941603763576,4665.2500150000005,1.0,5475.307648092489,5426.521659236343,0.9439207501730051,5621.89507553029,5536.754611783853,1.0,5349.0422668097435,5380.851374958523,-0.026564938236247226,5444.022835289906,5324.916748006191,51257.426688333435
2024-05-21,42576.52757732398,132.82469118123612,7290.64773149479,55699.162187628994,1.0,5910.968886065183,5797.039439157328,1.0,5763.377480037221,3937.7086231073736,1.0,5211.64742799322,5138.311992672122,0.5713847652917897,5647.555878310089,5658.639472883826,1.0,6136.879898225059,4604.224404177533,1.0,5154.889235321632,4619.49997,1.0,5419.762184840883,5371.471116183814,0.9439207501730051,5702.027553480853,5620.435562391306,1.0,5310.2039851899635,5341.782134030752,-0.026564938236247226,5441.849658164893,5389.981205652697,51479.09392025675
2024-05-22,41393.95579092066,132.82469118123612,8473.219517898102,55267.38356623193,1.0,5883.950371727654,5770.541686213418,1.0,5714.535343878786,3904.3382423908197,1.0,5211.078628517884,5137.751197030067,0.439776242357779,5581.895314103157,5544.842904023876,1.0,5923.437331288722,4444.088065862878,1.0,5196.735397802408,4656.999969999999,0.8950941656533482,5372.518027724783,5324.647913116458,0.9439207501730051,5710.288126626224,5629.062443697228,1.0,5230.535916915296,5261.640304272561,-0.026564938236247226,5442.409107647012,5367.332096839181,51041.24482344648
2024-05-23,39755.776208189345,1666.6666666666665,8577.557125143987,54832.694773515184,0.672364083453737,6432.313564476676,6308.335593882663,1.0,5559.868386043436,3798.6652380305172,1.0,5151.890878628523,5079.396304593897,0.439776242357779,5539.364852696502,5450.251761782097,1.0,5713.94165281574,4286.91290007969,1.0,4804.218614122517,4305.250167499999,0.8950941656533482,5301.608563331412,5246.261259685994,0.9439207501730051,5676.406852436742,5593.691634060677,1.0,5209.623272792096,5240.6032990908,-0.3333333333333333,5443.458136171542,5320.799046358791,50630.16720506512
2024-05-24,41393.95579092066,1666.6666666666665,6939.377542412672,55327.73235678801,1.0,6542.387859611432,6470.6033703415305,1.0,5633.131783614728,3848.7209411965637,1.0,5143.354103108024,5070.9796538818555,0.439776242357779,5537.43207184395,5445.9306864607215,1.0,5894.8250308267225,4422.621546355969,1.0,4868.661637389052,4363.000107499999,0.8950941656533482,5277.237912364619,5219.3339132440315,0.9439207501730051,5721.009283481278,5640.277853362709,1.0,5236.51147302459,5267.65139517501,-0.3333333333333333,5473.181201523624,5231.643409654072,50980.762877172456
2024-05-28,39507.654969989555,1666.6666666666672,8825.67836334378,55327.73235678801,1.0,6542.387859611432,6922.279817259946,1.0,5633.131783614728,3832.0356181908974,1.0,5143.354103108024,5110.256780202512,0.5478176244932305,5537.43207184395,5515.07306927252,1.0,5894.8250308267225,4361.182405333153,1.0,4868.661637389052,4377.000044999998,0.3941262159557355,5277.237912364619,5182.982455258739,0.9595871535489447,5721.009283481278,5610.946058244969,1.0,5236.51147302459,5310.726816838465,-0.3333333333333334,5473.181201523624,5185.418352123478,51407.901417724686
2024-05-29,43006.63117156356,0.0,6993.368828436443,55130.80923888425,1.0,6595.461336550593,6978.435072211399,1.0,5600.428582448591,3809.788698269368,1.0,5139.683597673429,5106.6098943556735,0.5478176244932305,5504.725340240738,5456.013688422959,1.0,5876.148437504612,4347.364856930613,1.0,4773.27925386733,4291.249847499998,0.3941262159557355,5225.758150893731,5057.921733754433,0.9595871535489447,5710.879887598777,5600.593932992351,1.0,5166.050488330149,5239.267211930644,0.6997952403148009,5538.394163776297,4990.22402515206,50877.468961519495
2024-05-30,43006.63117156356,0.0,6993.368828436443,55006.598829607705,1.0,6347.0362935427665,6715.584917464207,1.0,5649.483384606586,3843.1590784297478,1.0,5063.4440087994735,5030.860904853365,0.5478176244932305,5514.259991838825,5473.299468345545,1.0,5962.861260346149,4411.517810634185,1.0,4803.868455631686,4318.749999999998,0.3941262159557355,5232.677508708822,5074.975720893412,0.9595871535489447,5708.347656043937,5598.006067072309,1.0,5210.829813100258,5284.681179248695,0.6997952403148009,5513.7904569892,4958.618319089669,50709.45346603113
2024-05-31,39910.49880064096,0.0,10089.501199359045,55374.56490215676,1.0,6297.237139943461,6662.894113544555,1.0,5641.307779103684,3837.5974809577115,1.0,4982.121551948235,4950.06175547035,0.711051793660449,5599.320605206816,5630.310865211215,1.0,5939.18219010075,4393.999267846428,1.0,4939.0163779280165,4440.250014999999,0.3941262159557355,5228.229651240356,5064.055646415338,0.9595871535489447,5781.7473645833325,5673.060135506772,0.21753935664826068,5343.849850224096,5419.586465328854,0.6997952403148009,5622.552391878007,5099.866141798439,51171.681887079656
2024-06-03,43006.63117156356,0.0,6993.368828436443,55607.83472677609,1.0,6605.513566369525,6989.070997363989,1.0,5535.0221784811565,3765.2948573139624,1.0,5035.771520373763,5003.366488025811,0.5478176244932305,5503.119762889623,5495.386236483401,1.0,5879.483254252419,4349.8320623267855,1.0,5132.561713019856,4614.250182499998,0.3941262159557355,5183.661194168085,4956.946029267376,0.9595871535489447,5786.808892472545,5678.235868213924,1.0,5306.923295325027,5257.967233721927,0.6997952403148009,5638.969349424094,5121.177434389843,51231.527389607014
2024-06-04,44253.98945259245,0.0,5746.01054740755,55607.83472677609,1.0,6605.513566369525,7076.403570021904,1.0,5535.0221784811565,3737.4860740694453,1.0,5035.771520373763,5031.421700495421,0.4864819879075071,5503.119762889623,5409.9190170546,1.0,5879.483254252419,4312.32739877318,1.0,5132.561713019856,4715.499877499999,0.3680930744788631,5183.661194168085,4900.249926835334,0.9962228281321198,5786.808892472545,5745.525677315812,1.0,5306.923295325027,5213.555724898316,1.0,5638.969349424094,5204.052422911849,51346.441389875865
2024-06-05,44253.98945259245,0.0,5746.01054740755,56198.98718741056,1.0,6946.065918617709,7441.233019998026,1.0,5691.518393104949,3843.1590784297473,1.0,5090.245756687516,5085.848882824494,0.4864819879075071,5513.778852244951,5431.52624317783,1.0,5887.220599525804,4318.002381517974,1.0,5166.031692498152,4746.250152499998,0.3680930744788631,5194.538363851068,4928.374044835455,0.9962228281321198,5829.222414512907,5787.797463606211,1.0,5267.834123511429,5175.154270015816,1.0,5612.531072856076,5179.653251945358,51936.99878885092
2024-06-06,44253.98945259245,0.0,5746.01054740755,56540.66249605569,1.0,6864.260780587222,7353.596204936085,1.0,5831.541343394134,3937.708623107372,1.0,5194.701407881908,5190.214306877695,0.4864819879075071,5533.8153614356825,5472.33927167849,1.0,5986.125986336862,4390.544880745794,1.0,5208.752939192765,4785.499954999998,0.3680930744788631,5187.778161762349,4911.021326258191,0.9962228281321198,5834.4168110142045,5792.974518591192,1.0,5300.124808930951,5206.876847950593,1.0,5599.144895519608,5167.299510634724,52208.07544578014
2024-06-07,43612.03328052144,0.0,6387.966719478556,56137.651182805355,1.0,6858.020660385532,7346.911242680097,1.0,5757.4114537380365,3887.6529193851525,1.0,5175.045867979515,5170.575745120127,0.4864819879075071,5504.755937573758,5413.760174602092,1.0,5970.650781078805,4379.194537739427,1.0,5176.644013781903,4756.000137499998,0.3680930744788631,5191.550146105751,4920.744629178106,0.9962228281321198,5724.479734445469,5683.412261626457,1.0,5305.2236737265075,5211.886005661385,0.8716087655857987,5473.8689139900835,5051.685692787325,51821.823346280165
2024-06-10,43612.03328052144,0.0,6387.966719478556,56341.341651362745,1.0,6909.191460705771,7401.729877208467,1.0,5790.358376942328,3909.900105157634,1.0,5252.5450426546295,5248.00797723258,0.4864819879075071,5512.575766580907,5429.605103205191,1.0,5846.514448841208,4288.146314019386,1.0,5173.378396136873,4752.999877499999,0.3680930744788631,5195.433075572725,4930.767124987561,0.9962228281321198,5817.9631281322345,5776.582715513179,1.0,5327.657298996794,5233.924944034804,0.8716087655857987,5515.724656799272,5096.057069469274,52067.72110832808
2024-06-11,42294.7582749494,0.0,7705.2417250506,56341.341651362745,1.0,6909.191460705771,7349.459598794333,1.0,5790.358376942328,3893.2147821519675,1.0,5252.5450426546295,5252.77731004751,0.2810688378076572,5512.575766580907,5385.911108944105,1.0,5846.514448841208,4210.916013751235,1.0,5173.378396136873,4637.499999999998,0.2580376056968945,5195.433075572725,4896.360882235528,1.0,5817.9631281322345,5756.741086114225,1.0,5327.657298996794,5225.576869741877,0.9198452114853286,5515.724656799272,5108.617410761288,51717.07506254208
2024-06-12,41066.78568782169,0.0,8933.214312178308,56625.26530022785,1.0,7154.335587364814,7610.224822194051,1.0,5848.262102989129,3932.1470256353364,1.0,5243.006796000245,5243.238641612129,0.2810688378076572,5495.137654001794,5326.37181520065,1.0,6073.646343553964,4374.5063616497455,1.0,5094.452950459523,4566.749954999998,0.2580376056968945,5201.203389115073,4917.602643899641,0.7544054825744582,5781.344359638271,5720.507654504325,1.0,5250.375567969079,5149.775893168537,0.9198452114853286,5483.500549135958,5076.1881647860255,51917.31297765045
2024-06-13,40027.03860111737,0.0,9972.96139888264,56690.10740459525,0.7118957941444624,7406.337689963285,7878.285026111093,1.0,5624.919724166612,3781.9801803196287,1.0,5157.161709243054,5157.3897587876345,0.2810688378076572,5482.583176286077,5283.638022486611,1.0,6251.104390992537,4502.319427069643,1.0,5039.51191452539,4517.499922499998,0.2580376056968945,5191.401262475661,4882.1487645829675,0.7544054825744582,5806.953044050433,5754.152558621736,1.0,5203.39362174505,5103.6941432162685,1.0,5526.740871147161,5119.736000513582,51980.84380420917
2024-06-14,41467.55963039505,0.0,8532.440369604952,56223.40151669704,1.0,7498.119544240276,8016.26711387617,1.0,5343.673619297294,3592.881091520553,1.0,5152.392587318561,5152.620425972705,0.2810688378076572,5469.379278336105,5238.983084919941,1.0,6098.31233047368,4392.271886771437,1.0,4943.853426030785,4431.750107499999,0.2580376056968945,5170.786696344155,4808.99798520649,0.7544054825744582,5827.941350273363,5781.758448220332,1.0,5194.202170758001,5094.678804769794,1.0,5524.740513624821,5117.882954991856,51628.09190374928
2024-06-17,41066.78568782169,0.0,8933.214312178308,56537.1912752573,1.0,7446.948870754841,7961.560359117733,1.0,5343.673619297294,3592.881091520553,1.0,5163.6140049588375,5163.842339823752,0.2810688378076572,5458.693464475729,5202.971415513819,1.0,6421.367974706254,4624.950724313913,1.0,4975.088781578596,4459.749984999999,0.2580376056968945,5174.62638214175,4822.909985554048,0.7544054825744582,5854.137667719831,5816.266635883537,1.0,5215.309447356505,5115.381655983057,0.9198452114853286,5483.731062267651,5079.893555928348,51840.40774863876
2024-06-18,43216.113299905934,0.0,6783.886700094067,56537.1912752573,1.0,7446.948870754841,8241.169240544274,1.0,5343.673619297294,3570.6341710428505,1.0,5163.6140049588375,5128.77332423674,0.48741048588532065,5458.693464475729,5251.947423521873,1.0,6421.367974706254,4561.290987646938,1.0,4975.088781578596,4374.750137499998,0.3529405752856565,5174.62638214175,4863.898930301294,0.8264967749849812,5854.137667719831,5831.795155415755,1.0,5215.309447356505,5120.0566631364045,0.9763748238252283,5483.731062267651,4994.956836032203,51939.27286937833
2024-06-20,45622.34085497895,0.0,4377.659145021051,56465.215155306156,1.0,7183.300526431685,7949.402684433063,1.0,5260.438908610187,3515.0168704047683,1.0,5256.54291579557,5221.07521173106,0.725611852966967,5515.127164860759,5365.264079487929,1.0,6307.085503944333,4480.112708192206,1.0,5012.332933580494,4407.500077499998,0.5959847192186134,5196.6969178391,4923.586960115776,0.8264967749849812,5883.449347047072,5867.165965052307,1.0,5327.894552176215,5230.585505560942,0.9763748238252283,5522.346385020738,5030.987625630708,51990.697688108754
2024-06-21,46662.99931272537,0.0,3337.0006872746335,56253.30583872263,0.8041164107678969,6952.059916004477,7693.500161280084,1.0,5260.438908610187,3515.0168704047683,1.0,5340.715268146375,5304.679624253081,0.725611852966967,5479.92967467801,5318.209211452514,1.0,6357.105452338009,4515.643383386237,1.0,5019.724759853806,4413.999939999998,1.0,5184.531954262548,4904.289027818207,0.8264967749849812,5876.297454375762,5858.539083746385,1.0,5281.635713536534,5185.171541653947,0.9763748238252283,5500.866736916921,5010.94757170973,51719.99641570495
2024-06-24,47379.24832377785,0.0,2620.751676222146,56456.51567019949,0.6284192521179872,6573.006792913253,7179.262828624139,1.0,5443.555273120639,3637.3749324759574,1.0,5241.572677503243,5206.205982788421,0.8474304126375836,5596.8879108372785,5476.180434105971,1.0,6342.1690607758765,4505.033614799749,1.0,5091.938985788352,4477.500152499998,1.0,5218.690715828676,4936.601383307671,1.0,5946.900677500781,5943.945278300533,1.0,5418.710918880124,5319.743195657332,1.0,5583.082657051267,5087.681589401097,51769.52939196087
2024-06-25,41157.80354432464,1666.6666666666665,7175.5297890086995,56478.27372159638,0.8243028413500906,6842.86874934837,7664.323041811231,1.0,5368.643834238153,3587.3192287537377,1.0,5263.321630165909,5227.8081877826835,0.8474304126375836,5610.189485562117,5491.545449815177,1.0,6507.861762019063,4622.730128669754,-0.3333333333333333,4978.2161759087085,4377.500152499998,0.7569558560670432,5177.573588587679,4897.706787274247,0.8264967749849812,5819.158551767567,5816.266635883537,1.0,5389.799740175474,5291.360052785359,0.9763748238252283,5520.6402038233355,5030.779813232055,52007.33947850777
2024-06-26,38834.35475531494,1666.6666666666665,9498.9785780184,56478.27372159638,0.8020546085943515,6842.86874934837,7683.167155792575,1.0,5368.643834238153,3592.8810915205527,1.0,5263.321630165909,5431.769703074156,0.8433454623475167,5610.189485562117,5493.466214028557,0.6024190580325168,6507.861762019063,4845.292037145559,-0.3333333333333333,4978.2161759087085,4462.499999999998,0.7569801114873892,5177.573588587679,4887.684292977748,0.8507819125052452,5819.158551767567,5891.320705185067,1.0,5389.799740175474,5207.544633995865,0.9112897980959676,5520.6402038233355,5026.003629102944,52521.629462823024
2024-06-27,40026.497634121144,1666.6666666666665,8306.83569921219,56574.416729550365,0.6044073286082856,6737.783409833046,7536.675813748716,1.0,5435.128524051729,3637.3749324759574,1.0,5378.5869191024985,5550.7239582489665,0.8433454623475167,5630.437795813713,5516.9934626066315,0.7067648233631814,6528.765380728991,4871.200127924995,-0.3333333333333333,4939.823737833044,4562.749862499998,1.0,5186.324620128613,4898.604365942865,0.8507819125052452,5789.405394113952,5855.949894681447,1.0,5402.5879898237345,5219.900451288593,1.0,5545.572958121047,5050.923613833809,52701.09648325198
2024-06-28,39232.15193597806,1666.6666666666665,9101.181397355278,56857.65507329057,0.6044073286082856,6722.97539979531,7509.322901443109,1.0,5493.302825846279,3676.3071759593263,1.0,5253.534951074019,5421.669809751968,0.8433454623475167,5639.526814912158,5527.5571192213,0.7067648233631814,6539.50825171211,4882.550470931362,-0.3333333333333333,4944.318262633889,4550.249862499998,1.0,5275.651619749258,4982.975797040718,0.8507819125052452,5777.065248713047,5841.284658695026,1.0,5406.043222586891,5223.2388459790045,0.8411308603713823,5805.728476267602,5287.873999267169,52903.03064078897
2024-07-01,40026.497634121144,1666.6666666666665,8306.83569921219,56845.84613461205,0.6044073286082856,6747.892259672047,7555.519465696146,1.0,5343.711877350393,3576.195768514887,1.0,5360.916305644699,5532.487812035765,0.8433454623475167,5632.914834061358,5519.874428367058,0.7067648233631814,6813.235419865475,5178.148470720935,-0.3333333333333333,4900.394993177828,4667.499922499998,1.0,5211.982167051263,4922.838516440673,0.8507819125052452,5760.360743366549,5821.4430292960715,1.0,5409.50007582116,5226.57880634459,1.0,5664.937458601287,5136.171893855407,53136.75811377153
2024-07-02,38811.398191558095,1666.6666666666665,9521.935141775244,57407.3314478196,0.6044073286082856,6694.041988545754,7456.440359927312,1.0,5360.333049803787,3587.319228753738,1.0,5437.034878213732,5611.042493921829,0.8433454623475167,5600.645534090848,5482.422273640726,0.7067648233631814,7286.058830530135,5706.17832571905,-0.3333333333333333,4911.491434309005,4635.499954999998,0.7569801114873892,5191.076597505875,4903.092719224258,0.8507819125052452,5803.149081799587,5872.3416977594625,1.0,5417.448624322212,5234.258576111576,1.0,5706.051428698664,5173.448283789478,53662.043913847425
2024-07-03,43476.135154137395,1666.6666666666665,4857.198179195937,57407.3314478196,0.8762110448199292,6694.041988545754,7797.441967295655,1.0,5360.333049803787,3626.2514722371066,1.0,5437.034878213732,5543.429328065785,1.0,5600.645534090848,5510.271710177982,1.0,7286.058830530135,6079.500595379498,-0.3333333333333333,4911.491434309005,4607.749939999998,1.0,5191.076597505875,4945.726761899762,0.8931328178855595,5803.149081799587,5887.007594451265,1.0,5417.448624322212,5232.923010843145,0.9258831681219906,5706.051428698664,5086.746911116785,54317.04929146699
2024-07-05,38749.4370883484,1666.6666666666665,9583.896244984928,57397.03189846943,0.8762110448199292,6581.737670517303,7648.519737162342,1.0,5319.226044114395,3598.4426889925894,1.0,5503.350351764476,5611.042493921829,0.7194678566809898,5532.809204355943,5443.530009353448,1.0,7437.759457963589,6206.07987181035,-0.3333333333333333,4906.855041166618,4620.750044999997,0.8360740088562533,5155.591100829241,4911.918443475554,0.3922513391905182,5939.451466596298,6042.292126466857,1.0,5334.480794878941,5152.781177673897,0.9258831681219906,5685.770766282626,5067.22590963679,54302.58250349365
2024-07-08,42607.810348114544,1666.6666666666665,5725.522985218785,57390.55540043002,0.8762110448199292,6690.0853286316005,7792.578336901696,1.0,5220.569701873194,3531.7019281156554,1.0,5483.813273653474,5591.1231050984825,0.7194678566809898,5490.878916315916,5386.391397597257,1.0,7479.750568483641,6241.117329967783,-0.3333333333333333,4897.852203874431,4645.999907499997,1.0,5164.907828120472,4922.539323551133,1.0,5927.410302028675,6011.235087402421,1.0,5335.172125155648,5153.448960308113,0.9258831681219906,5700.115152292969,5081.036047657338,54357.17142409987
2024-07-09,42158.76455178586,1666.6666666666665,6174.568781547472,57772.59828874098,0.8762110448199292,6835.009997297536,7985.874784419242,1.0,5245.23398289656,3548.387250565148,1.0,5485.189193791671,5592.5259498876,0.7194678566809898,5447.049960587655,5326.852103853803,1.0,7757.424083908585,6472.808610756446,-0.3333333333333333,4920.2665440627,4581.0001374999965,0.8360740088562533,5117.819722004421,4877.660874265784,1.0,5946.125305503407,6030.214756400477,1.0,5288.502691298135,5108.369150369618,1.0,5729.976807390305,5109.7978572701,54633.49147528822
2024-07-10,42513.04122406294,1666.6666666666665,5820.292109270392,58411.2611426515,0.8762110448199292,6995.3459040622165,8200.443905599837,1.0,5401.440055493178,3654.0602554816237,1.0,5497.571649532885,5605.150711333286,0.6263971999926592,5481.565603561725,5373.906971889219,1.0,7784.9260270290815,6495.756281570543,-0.3333333333333333,4915.865257063093,4593.249892499996,1.0,5149.535307431007,4913.863195744606,1.0,5989.508810971784,6074.211786637573,1.0,5362.828069480519,5180.162905834883,1.0,5832.674458026011,5201.380118910004,55292.18602550156
2024-07-11,46917.94975065738,0.0,3082.050249342619,58411.2611426515,0.5664180390310053,6995.3459040622165,7743.951814706426,1.0,5401.440055493178,3765.294857313962,1.0,5497.571649532885,5472.169279168422,1.0,5481.565603561725,5437.767711833318,0.8171719111004709,7784.9260270290815,5947.246336203853,1.0,4915.865257063093,4597.750092499997,1.0,5149.535307431007,4953.505774001879,1.0,5989.508810971784,6021.587875094556,1.0,5362.828069480519,5184.503759019733,1.0,5832.674458026011,5236.995283711203,54360.77278355336
2024-07-12,43432.1742373123,788.6291698264306,5779.196592861271,58874.466493536085,0.7761174908285422,7052.075122624046,7855.795276086138,-0.1577258339652861,5561.009772251732,3876.5294591463007,1.0,5481.787866499629,5456.45842751795,1.0,5482.533907891895,5438.728279379642,0.9447861831234716,7973.795417520377,6124.9012148388365,1.0,4873.097521541161,4557.749939999997,1.0,5218.894219117167,5020.2243707304215,0.9655311735104458,5941.454718597029,5973.27641097876,1.0,5374.226290410469,5195.522967260579,1.0,5915.591657082578,5311.444317944592,54810.63066388322
2024-07-15,41172.39315941646,788.6291698264306,8038.977670757114,59198.187794763915,0.5664180390310053,7018.141758036809,7807.167361709733,-0.1577258339652861,5508.488562176857,4076.752008184228,1.0,5431.899502979622,5406.800580809329,1.0,5576.434462492686,5531.878565421945,0.9447861831234716,8107.498721300334,6233.714966147996,1.0,4787.562456789236,4477.750014999997,0.7577432362183685,5377.207122663932,5172.510710176674,0.9655311735104458,5972.1042035190585,6005.196072016544,1.0,5458.851799765231,5277.334516255701,1.0,5959.999205040158,5351.316613387895,55340.421409110044
2024-07-16,39502.80895599583,788.6291698264306,9708.561874177738,60009.44187242274,0.5664180390310053,6953.142775067423,7680.735343635291,-0.1577258339652861,5449.907265748542,4310.344937382535,1.0,5440.355224646473,5415.21723152137,1.0,5616.608284502078,5571.7313972555485,0.9447861831234716,8226.244771286678,6330.43817508026,1.0,4973.066869204628,4651.250077499996,1.0,5549.603672546286,5394.059707302108,0.9655311735104458,6003.576058966475,6037.978355027674,1.0,5449.526376536518,5268.319181220283,0.4238263955342436,6347.410573917635,5699.162447450454,56359.23685337553
2024-07-17,39037.0817283286,788.6291698264306,10174.28910184497,59662.294208789805,0.5664180390310053,6682.023841844176,7171.96831622012,-0.1577258339652861,5439.566761294957,4360.400641104755,1.0,5296.890969208307,5272.415874610595,1.0,5694.0521371297755,5648.55647092159,0.8171719111004709,7981.649331794362,6131.563381755523,1.0,4940.723710761583,4620.999907499996,1.0,5506.817597887844,5352.472838227037,1.0,6089.664788488382,6127.6983210210055,1.0,5569.037303652955,5383.856140983216,0.4238263955342436,6461.86776672746,5952.622622048349,56022.55451439218
2024-07-18,35657.74054722089,1666.6666666666665,12675.59278611244,59662.294208789805,0.3467722682766478,6682.023841844176,7360.40020927588,-0.3333333333333333,5439.566761294957,4187.986875311345,0.947750580813363,5296.890969208307,5155.14529129068,1.0,5694.0521371297755,5704.254977996821,0.6090848910375486,7981.649331794362,6149.5755141617965,1.0,4940.723710761583,4505.749892499996,1.0,5506.817597887844,5325.994742570639,1.0,6089.664788488382,6109.581935568746,0.8800047557148976,5569.037303652955,5408.567253676949,0.3479356136017212,6461.86776672746,5859.794441035777,55767.05113338863
2024-07-19,31173.606129758024,1698.1297558294982,17128.26411441248,59033.77741474353,0.3467722682766478,6619.559306803457,7168.3217561086785,-0.3333333333333333,5453.860946898043,4154.6162293000125,0.947750580813363,5279.949362859003,5137.751197030063,1.0,5563.203501768456,5573.171882575757,-0.0062926178325663495,7781.969093979565,5902.0923215616685,1.0,4925.372254332418,4491.749954999997,0.7122580075449751,5376.8922380687645,5200.335635287255,1.0,6083.6461196194,6103.543581755313,0.8800047557148976,5483.521456591375,5314.3998873891,0.3479356136017212,6465.803133823041,5870.073994216758,54916.056440224595
2024-07-22,33191.22263560155,1666.6666666666665,15142.110697731783,58939.92784985454,0.5574516280991034,6722.127189512476,7509.322901443108,-0.3333333333333333,5436.612558703353,4193.548472783381,0.947750580813363,5264.097970343515,5121.479123298307,0.7417525212459426,5524.85948103653,5534.759155423112,0.17671959367071738,7769.138563460278,6205.832887008985,1.0,4904.263789630844,4472.499847499997,1.0,5410.749703679685,5246.451893520328,0.9866298339745647,6051.8298567905085,6071.6232591450835,0.8800047557148976,5417.9160997390645,5242.27301832773,0.3479356136017212,6438.332636958285,5799.466784865267,55397.2573433153
